fips,county,state,total_population,median_household_income,poverty_count,edu_pct,hud_pop2020,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4
22045,Iberia,LA,69958,55190.0,15953,0.09298436204579891,70763,685.0,690.0,906.0,1167.0,1510.0
22047,Iberville,LA,30210,59410.0,4597,0.10572658060244952,32626,796.0,818.0,918.0,1294.0,1462.0
22049,Jackson,LA,15093,40406.0,3706,0.09156562644934738,15822,615.0,732.0,822.0,1101.0,1105.0
22051,Jefferson,LA,436171,63257.0,66951,0.20929864663171097,434903,986.0,1149.0,1362.0,1750.0,2039.0
22053,Jefferson Davis,LA,32277,52470.0,5074,0.10109365802274065,31425,635.0,672.0,822.0,1158.0,1387.0
22055,Lafayette,LA,243175,66617.0,40006,0.23444844247969568,243692,701.0,921.0,1034.0,1344.0,1755.0
22057,Lafourche,LA,97220,61381.0,15695,0.12705204690392924,97980,757.0,900.0,1117.0,1397.0,1519.0
22059,LaSalle,LA,14764,59926.0,2081,0.11954754808994852,14950,629.0,639.0,840.0,1076.0,1218.0
22061,Lincoln,LA,48323,37001.0,13210,0.19903565589884734,47118,678.0,727.0,906.0,1178.0,1537.0
22063,Livingston,LA,143425,77978.0,16496,0.14389402126546977,140524,1107.0,1124.0,1277.0,1598.0,2125.0
22065,Madison,LA,10028,34508.0,3223,0.09084563222975668,11137,621.0,626.0,822.0,1068.0,1395.0
22067,Morehouse,LA,25438,37875.0,7067,0.08789999213774667,25189,646.0,650.0,822.0,1034.0,1229.0
22069,Natchitoches,LA,37478,41310.0,9184,0.1365334329473291,38505,666.0,748.0,983.0,1218.0,1309.0
22071,Orleans,LA,380408,51116.0,84133,0.2895364976551492,391249,986.0,1149.0,1362.0,1750.0,2039.0
22073,Ouachita,LA,159585,49261.0,36050,0.16935802237052355,154679,753.0,757.0,995.0,1245.0,1325.0
22075,Plaquemines,LA,23305,77996.0,3379,0.1267110062218408,23305,986.0,1149.0,1362.0,1750.0,2039.0
22077,Pointe Coupee,LA,20652,53045.0,3922,0.1047356188262638,21883,1107.0,1124.0,1277.0,1598.0,2125.0
22079,Rapides,LA,129536,55407.0,23102,0.14860733695652173,130376,674.0,757.0,995.0,1343.0,1489.0
22081,Red River,LA,7631,43821.0,1800,0.07102607784038789,8462,615.0,626.0,822.0,994.0,1206.0
22083,Richland,LA,20028,48125.0,4591,0.11004593569003396,20251,645.0,649.0,846.0,1023.0,1242.0
22085,Sabine,LA,22209,40777.0,5237,0.09059390337250664,23915,605.0,679.0,892.0,1079.0,1188.0
22087,St. Bernard,LA,44038,55857.0,9840,0.11126754166855897,46694,986.0,1149.0,1362.0,1750.0,2039.0
22089,St. Charles,LA,52191,79191.0,5249,0.1833266271962599,52856,986.0,1149.0,1362.0,1750.0,2039.0
22091,St. Helena,LA,10872,46402.0,2942,0.08222958057395144,10227,1107.0,1124.0,1277.0,1598.0,2125.0
22093,St. James,LA,20090,62946.0,2282,0.13016426082628174,21142,681.0,715.0,940.0,1325.0,1408.0
22095,St. John the Baptist,LA,41986,65114.0,5830,0.10827418663363979,43055,986.0,1149.0,1362.0,1750.0,2039.0
22097,St. Landry,LA,82574,44478.0,22276,0.09167534575047837,82786,621.0,626.0,822.0,1060.0,1238.0
22099,St. Martin,LA,51856,50806.0,9019,0.09636300524529466,53607,701.0,921.0,1034.0,1344.0,1755.0
22101,St. Mary,LA,49114,47322.0,10623,0.08468053915380543,50020,711.0,740.0,959.0,1241.0,1534.0
22103,St. Tammany,LA,266168,76914.0,30682,0.24989104625649966,258447,986.0,1149.0,1362.0,1750.0,2039.0
22105,Tangipahoa,LA,133953,55274.0,24896,0.14044478287160422,133753,829.0,834.0,1072.0,1296.0,1428.0
22107,Tensas,LA,4127,35653.0,1403,0.10152653259025927,4435,615.0,626.0,822.0,1158.0,1192.0
22109,Terrebonne,LA,108862,63088.0,17532,0.11366684426154214,111297,757.0,900.0,1117.0,1397.0,1519.0
22111,Union,LA,21049,47068.0,5507,0.12280868449807592,22270,753.0,757.0,995.0,1245.0,1325.0
22113,Vermilion,LA,57202,56194.0,10909,0.12483829236739974,59787,568.0,732.0,822.0,1091.0,1095.0
22115,Vernon,LA,48452,56547.0,8390,0.1165689754808883,49315,789.0,794.0,1043.0,1342.0,1465.0
22117,Washington,LA,45514,41803.0,10294,0.08065650129630443,46325,692.0,732.0,822.0,1158.0,1276.0
22119,Webster,LA,36761,34263.0,9888,0.09972525230543239,38813,615.0,626.0,822.0,1091.0,1095.0
22121,West Baton Rouge,LA,27377,80510.0,3922,0.16378712057566572,26395,1107.0,1124.0,1277.0,1598.0,2125.0
22123,West Carroll,LA,9800,45035.0,1827,0.07979591836734694,10934,615.0,626.0,822.0,1079.0,1382.0
22125,West Feliciana,LA,15358,71985.0,1676,0.16395363979684854,15441,1107.0,1124.0,1277.0,1598.0,2125.0
22127,Winn,LA,13665,44922.0,2361,0.09527991218441273,14165,615.0,732.0,822.0,1158.0,1192.0
23001,Androscoggin,ME,111532,64500.0,13334,0.15817881863501057,23267,756.0,877.0,1111.0,1462.0,1635.0
23001,Androscoggin,ME,111532,64500.0,13334,0.15817881863501057,3983,756.0,877.0,1111.0,1462.0,1635.0
23001,Androscoggin,ME,111532,64500.0,13334,0.15817881863501057,4340,756.0,877.0,1111.0,1462.0,1635.0
23001,Androscoggin,ME,111532,64500.0,13334,0.15817881863501057,2332,756.0,877.0,1111.0,1462.0,1635.0
23001,Androscoggin,ME,111532,64500.0,13334,0.15817881863501057,36158,756.0,877.0,1111.0,1462.0,1635.0
23001,Androscoggin,ME,111532,64500.0,13334,0.15817881863501057,8943,756.0,877.0,1111.0,1462.0,1635.0
23001,Androscoggin,ME,111532,64500.0,13334,0.15817881863501057,2048,756.0,877.0,1111.0,1462.0,1635.0
23001,Androscoggin,ME,111532,64500.0,13334,0.15817881863501057,3176,756.0,877.0,1111.0,1462.0,1635.0
23001,Androscoggin,ME,111532,64500.0,13334,0.15817881863501057,2980,756.0,877.0,1111.0,1462.0,1635.0
23001,Androscoggin,ME,111532,64500.0,13334,0.15817881863501057,2584,756.0,877.0,1111.0,1462.0,1635.0
23001,Androscoggin,ME,111532,64500.0,13334,0.15817881863501057,5624,756.0,877.0,1111.0,1462.0,1635.0
23001,Androscoggin,ME,111532,64500.0,13334,0.15817881863501057,5034,756.0,877.0,1111.0,1462.0,1635.0
23001,Androscoggin,ME,111532,64500.0,13334,0.15817881863501057,5821,756.0,877.0,1111.0,1462.0,1635.0
23001,Androscoggin,ME,111532,64500.0,13334,0.15817881863501057,1668,756.0,877.0,1111.0,1462.0,1635.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,273,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,194,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,1128,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,47,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,888,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,582,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,7659,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,364,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,262,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,82,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,364,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,412,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,296,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,97,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,250,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,557,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,1387,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,3299,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,3852,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,885,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,97,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,4,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,404,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,121,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,140,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,122,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,67,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,1482,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,5814,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,828,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,2009,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,951,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,988,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,443,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,85,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,3750,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,1927,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,1236,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,304,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,365,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,640,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,8,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,11,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,406,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,484,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,521,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,4,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,751,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,169,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,0,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,387,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,374,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,9072,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,125,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,804,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,341,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,225,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,863,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,480,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,665,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,420,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,216,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,1795,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,294,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,575,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,1460,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,686,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,94,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,244,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,135,664.0,758.0,948.0,1292.0,1374.0
23003,Aroostook,ME,67237,50843.0,9755,0.15988220771301515,1167,664.0,758.0,948.0,1292.0,1374.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,1390,1035.0,1162.0,1527.0,1904.0,2251.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,5427,1035.0,1162.0,1527.0,1904.0,2251.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,20565,1035.0,1162.0,1527.0,1904.0,2251.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,9307,1319.0,1512.0,1946.0,2418.0,2742.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,3933,1319.0,1512.0,1946.0,2418.0,2742.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,515,1319.0,1512.0,1946.0,2418.0,2742.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,8144,1319.0,1512.0,1946.0,2418.0,2742.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,12262,1319.0,1512.0,1946.0,2418.0,2742.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,8517,1319.0,1512.0,1946.0,2418.0,2742.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,33,1319.0,1512.0,1946.0,2418.0,2742.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,17723,1319.0,1512.0,1946.0,2418.0,2742.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,8173,1319.0,1512.0,1946.0,2418.0,2742.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,4914,1035.0,1162.0,1527.0,1904.0,2251.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,2804,1035.0,1162.0,1527.0,1904.0,2251.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,282,1319.0,1512.0,1946.0,2418.0,2742.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,3981,1035.0,1162.0,1527.0,1904.0,2251.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,5795,1035.0,1162.0,1527.0,1904.0,2251.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,3839,1319.0,1512.0,1946.0,2418.0,2742.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,66706,1319.0,1512.0,1946.0,2418.0,2742.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,1549,1035.0,1162.0,1527.0,1904.0,2251.0
23005,Cumberland,ME,303357,87710.0,21265,0.37099852648859266,4514,1319.0,1512.0,1946.0,2418.0,2742.0
